1685,1639,1557,1759,1435,1095,1027,1099,917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155
1639,1557,1759,1435,1095,1027,1099,917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172
1557,1759,1435,1095,1027,1099,917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340
1759,1435,1095,1027,1099,917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285
1435,1095,1027,1099,917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771
1095,1027,1099,917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576
1027,1099,917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533
1099,917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374
917,844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380
844,691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292
691,203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138
203,16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1
16,-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63
-631,-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72
-926,-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92
-477,-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265
-353,-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628
-31,67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764
67,-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799
-339,-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842
-472,-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905
-406,-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008
-417,-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149
-155,-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434
-172,-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548
-340,-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616
-285,-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584
-771,-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223
-576,-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326
-533,-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441
-374,-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903
-380,-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669
-292,-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669
-138,-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566
-1,63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711
63,-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772
-72,-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562
-92,-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573
-265,-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322
-628,-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380
-764,-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694
-799,-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922
-842,-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158
-905,-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300
-1008,-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688
-1149,-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832
-1434,-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938
-1548,-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759
-1616,-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574
-1584,-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102
-1223,-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672
-1326,-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609
-1441,-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729
-903,-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565
-669,-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554
-669,-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615
-566,-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457
-711,-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527
-772,-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272
-562,-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154
-573,-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308
-322,-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92
-380,-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212
-694,-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5
-922,-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57
-1158,-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143
-1300,-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372
-1688,-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614
-1832,-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981
-1938,-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005
-1759,-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930
-1574,-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989
-1102,-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057
-672,-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963
-609,-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809
-729,-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986
-565,-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713
-554,-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855
-615,-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638
-457,-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324
-527,-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115
-272,-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146
-154,-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864
-308,-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825
-92,-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981
-212,-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892
-5,-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913
-57,143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026
143,372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427
372,614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707
614,981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738
981,1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126
1005,930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340
930,989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808
989,1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131
1057,963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265
963,809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950
809,986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835
986,1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690
1713,1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242
1855,1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522
1638,1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237
1324,1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152
1115,1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277
1146,864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131
864,825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975
825,981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017
981,892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083
892,913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226
913,1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428
1026,1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793
1427,1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809
1707,1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791
1738,2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816
2126,2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717
2340,2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173
2808,3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195
3131,3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087
3265,2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027
2950,2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948
2835,2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596
2690,2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272
2242,1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191
1522,1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8
1237,1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94
1152,1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116
1277,1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116,-273
1131,975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116,-273,-413
975,1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116,-273,-413,-259
1017,1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116,-273,-413,-259,-138
1083,1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116,-273,-413,-259,-138,-79
1226,1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116,-273,-413,-259,-138,-79,-264
1428,1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116,-273,-413,-259,-138,-79,-264,-341
1793,1809,1791,1816,1717,1173,1195,1087,1027,948,596,272,191,8,94,-116,-273,-413,-259,-138,-79,-264,-341,-134
