-5905,-5448,-4488,-4000,-3413,-3069,-3267,-3536,-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969
-5448,-4488,-4000,-3413,-3069,-3267,-3536,-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581
-4488,-4000,-3413,-3069,-3267,-3536,-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649
-4000,-3413,-3069,-3267,-3536,-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545
-3413,-3069,-3267,-3536,-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869
-3069,-3267,-3536,-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542
-3267,-3536,-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674
-3536,-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541
-4149,-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435
-3950,-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371
-3750,-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143
-3793,-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129
-3617,-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49
-4387,-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490
-4066,-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333
-3822,-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121
-2782,-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237
-1240,-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762
-216,727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253
727,1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730
1605,2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418
2128,2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767
2281,1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315
1969,1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496
1581,1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768
1649,545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636
545,869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56
869,542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251
542,674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641
674,541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729
541,435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404
435,371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030
371,143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544
143,-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833
-129,49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756
49,-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744
-490,-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797
-333,-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088
-1121,-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860
-1237,-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241
-762,-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897
-253,730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697
730,1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756
1418,1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545
1767,2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236
2315,2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319
2496,2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693
2768,1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780
1636,-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789
-56,-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621
-251,-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405
-641,-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894
-729,-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298
-1404,-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933
-1030,-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737
-1544,-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678
-1833,-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920
-1756,-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279
-1744,-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399
-1797,-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626
-2088,-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769
-1860,-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773
-1241,-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582
-897,-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710
-697,-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377
-756,-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132
-545,-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851
-236,319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948
319,693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214
693,780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432
780,789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108
789,621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282
621,1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31
1405,1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979
1894,1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209
1298,933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738
933,1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816
1737,1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575
1678,1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606
1920,2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714
2279,2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969
2399,2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205
2626,2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476
2769,3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333
3773,3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575
3582,3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679
3710,3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986
3377,3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630
3132,2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774
2851,1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880
1948,1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271
1214,432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823
432,-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126
-108,-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117
-282,31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387
31,979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855
979,2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090
2209,2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038
2738,3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122
3816,4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842
4575,4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914
4606,4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987
4714,4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656
4969,6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689
6205,6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230
6476,6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528
6333,6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4
6575,6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81
6679,6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707
6986,6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133
6630,6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370
6774,6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890
6880,7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571
7271,7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053
7823,8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410
8126,8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289
8117,8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693
8387,8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124
8855,9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911
9090,8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039
8038,6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209
6122,4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285
4842,3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450
3914,2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571
2987,2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691
2656,1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736
1689,1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882
1230,528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747
528,-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733
-4,81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585
81,-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843
-707,-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161
-1133,-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187
-1370,-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257
-1890,-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369
-1571,-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476
-1053,-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668
-410,289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269
289,693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107
693,1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916
1124,911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451
911,1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180
1039,209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382
209,285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46
285,-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317
-450,-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340
-571,-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605
-691,-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800
-736,-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209
-882,-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306
-747,-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699
-733,-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995
-585,-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735
-843,-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033
-1161,-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194
-1187,-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462
-1257,-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583
-1369,-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637
-1476,-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071
-1668,-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038
-1269,-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049
-1107,-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208
-916,-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341
-451,180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878
180,382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563
382,46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90
46,317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198
317,-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25
-340,605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850
605,800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079
800,1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162
1209,1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782
1306,1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473
1699,1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990
1995,1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132
1735,2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090
2033,2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471
2194,2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411
2462,2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665
2583,2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757
2637,3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051
3071,3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932
3038,3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871
3049,2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691
2208,1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096
1341,878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775
878,563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797
563,90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747
90,-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747,2190
-198,-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747,2190,2093
-25,850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747,2190,2093,1818
850,1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747,2190,2093,1818,1892
1079,1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747,2190,2093,1818,1892,1802
1162,1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747,2190,2093,1818,1892,1802,2934
1782,1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747,2190,2093,1818,1892,1802,2934,4935
1473,1990,2132,2090,2471,2411,2665,2757,3051,3932,3871,4691,5096,4775,3797,2747,2190,2093,1818,1892,1802,2934,4935,5304
