1618,1818,1598,391.1303015,13.65534256,-396.1740908,279.3441959,-142.7916318
1818,1598,1460,13.65534256,-396.1740908,279.3441959,-142.7916318,-144.3249749
1598,1460,1381,-396.1740908,279.3441959,-142.7916318,-144.3249749,40.00538656
1460,1381,1414,279.3441959,-142.7916318,-144.3249749,40.00538656,144.8762076
1381,1414,1729,-142.7916318,-144.3249749,40.00538656,144.8762076,293.1737254
1414,1729,1946,-144.3249749,40.00538656,144.8762076,293.1737254,165.0716432
1729,1946,2011,40.00538656,144.8762076,293.1737254,165.0716432,-58.08968756
1946,2011,1873,144.8762076,293.1737254,165.0716432,-58.08968756,-212.2437323
2011,1873,1722,293.1737254,165.0716432,-58.08968756,-212.2437323,-18.42574777
1873,1722,1462,165.0716432,-58.08968756,-212.2437323,-18.42574777,-120.0619839
1722,1462,1339,-58.08968756,-212.2437323,-18.42574777,-120.0619839,-37.44263383
1462,1339,1186,-212.2437323,-18.42574777,-120.0619839,-37.44263383,-16.37197769
1339,1186,1208,-18.42574777,-120.0619839,-37.44263383,-16.37197769,81.92815529
1186,1208,1163,-120.0619839,-37.44263383,-16.37197769,81.92815529,30.90764548
1208,1163,1147,-37.44263383,-16.37197769,81.92815529,30.90764548,-72.06621624
1163,1147,861,-16.37197769,81.92815529,30.90764548,-72.06621624,-160.5869871
1147,861,889,81.92815529,30.90764548,-72.06621624,-160.5869871,80.00661117
861,889,725,30.90764548,-72.06621624,-160.5869871,80.00661117,-95.97152891
889,725,679,-72.06621624,-160.5869871,80.00661117,-95.97152891,18.71187592
725,679,801,-160.5869871,80.00661117,-95.97152891,18.71187592,119.5172022
679,801,805,80.00661117,-95.97152891,18.71187592,119.5172022,-7.793371341
801,805,1010,-95.97152891,18.71187592,119.5172022,-7.793371341,173.177929
805,1010,1236,18.71187592,119.5172022,-7.793371341,173.177929,211.48027
1010,1236,1330,119.5172022,-7.793371341,173.177929,211.48027,17.8688861
1236,1330,1390,-7.793371341,173.177929,211.48027,17.8688861,70.87424196
1330,1390,1156,173.177929,211.48027,17.8688861,70.87424196,-243.2326794
1390,1156,1372,211.48027,17.8688861,70.87424196,-243.2326794,300.2950829
1156,1372,1703,17.8688861,70.87424196,-243.2326794,300.2950829,387.2697567
1372,1703,2091,70.87424196,-243.2326794,300.2950829,387.2697567,273.1803351
1703,2091,2023,-243.2326794,300.2950829,387.2697567,273.1803351,-178.5036505
2091,2023,2075,300.2950829,387.2697567,273.1803351,-178.5036505,133.2030283
2023,2075,1928,387.2697567,273.1803351,-178.5036505,133.2030283,-41.34367848
2075,1928,1685,273.1803351,-178.5036505,133.2030283,-41.34367848,-134.1748812
1928,1685,1639,-178.5036505,133.2030283,-41.34367848,-134.1748812,189.76769
1685,1639,1557,133.2030283,-41.34367848,-134.1748812,189.76769,39.31412319
1639,1557,1759,-41.34367848,-134.1748812,189.76769,39.31412319,232.3728295
1557,1759,1435,-134.1748812,189.76769,39.31412319,232.3728295,-279.5936714
1759,1435,1095,189.76769,39.31412319,232.3728295,-279.5936714,-308.8739517
1435,1095,1027,39.31412319,232.3728295,-279.5936714,-308.8739517,146.9305246
1095,1027,1099,232.3728295,-279.5936714,-308.8739517,146.9305246,217.9527559
1027,1099,917,-279.5936714,-308.8739517,146.9305246,217.9527559,-114.0562871
1099,917,844,-308.8739517,146.9305246,217.9527559,-114.0562871,-23.6268955
917,844,691,146.9305246,217.9527559,-114.0562871,-23.6268955,-60.32548836
844,691,203,217.9527559,-114.0562871,-23.6268955,-60.32548836,-417.6567005
691,203,16,-114.0562871,-23.6268955,-60.32548836,-417.6567005,12.99145569
203,16,-631,-23.6268955,-60.32548836,-417.6567005,12.99145569,-437.150842
16,-631,-926,-60.32548836,-417.6567005,12.99145569,-437.150842,-199.2078248
-631,-926,-477,-417.6567005,12.99145569,-437.150842,-199.2078248,691.1713641
-926,-477,-353,12.99145569,-437.150842,-199.2078248,691.1713641,31.96228467
-477,-353,-31,-437.150842,-199.2078248,691.1713641,31.96228467,-38.9201341
-353,-31,67,-199.2078248,691.1713641,31.96228467,-38.9201341,-59.34868602
-31,67,-339,691.1713641,31.96228467,-38.9201341,-59.34868602,-495.5862397
67,-339,-472,31.96228467,-38.9201341,-59.34868602,-495.5862397,-30.45866742
-339,-472,-406,-38.9201341,-59.34868602,-495.5862397,-30.45866742,241.6374208
-472,-406,-417,-59.34868602,-495.5862397,-30.45866742,241.6374208,-29.70412304
-406,-417,-155,-495.5862397,-30.45866742,241.6374208,-29.70412304,35.97166473
-417,-155,-172,-30.45866742,241.6374208,-29.70412304,35.97166473,-109.4600794
-155,-172,-340,241.6374208,-29.70412304,35.97166473,-109.4600794,-134.754701
-172,-340,-285,-29.70412304,35.97166473,-109.4600794,-134.754701,62.98269451
-340,-285,-771,35.97166473,-109.4600794,-134.754701,62.98269451,-406.6099631
-285,-771,-576,-109.4600794,-134.754701,62.98269451,-406.6099631,284.8953901
-771,-576,-533,-134.754701,62.98269451,-406.6099631,284.8953901,55.28565549
-576,-533,-374,62.98269451,-406.6099631,284.8953901,55.28565549,58.99555853
-533,-374,-380,-406.6099631,284.8953901,55.28565549,58.99555853,-119.4793836
-374,-380,-292,284.8953901,55.28565549,58.99555853,-119.4793836,-15.89336015
-380,-292,-138,55.28565549,58.99555853,-119.4793836,-15.89336015,159.5049587
-292,-138,-1,58.99555853,-119.4793836,-15.89336015,159.5049587,119.0960616
-138,-1,63,-119.4793836,-15.89336015,159.5049587,119.0960616,-70.82295587
-1,63,-72,-15.89336015,159.5049587,119.0960616,-70.82295587,-155.3059263
63,-72,-92,159.5049587,119.0960616,-70.82295587,-155.3059263,-66.11948791
-72,-92,-265,119.0960616,-70.82295587,-155.3059263,-66.11948791,-135.4177082
-92,-265,-628,-70.82295587,-155.3059263,-66.11948791,-135.4177082,-273.2483001
-265,-628,-764,-155.3059263,-66.11948791,-135.4177082,-273.2483001,26.85661146
-628,-764,-799,-66.11948791,-135.4177082,-273.2483001,26.85661146,-16.29710147
-764,-799,-842,-135.4177082,-273.2483001,26.85661146,-16.29710147,-22.76767023
-799,-842,-905,-273.2483001,26.85661146,-16.29710147,-22.76767023,-57.73657042
-842,-905,-1008,26.85661146,-16.29710147,-22.76767023,-57.73657042,-130.6882241
-905,-1008,-1149,-16.29710147,-22.76767023,-57.73657042,-130.6882241,-61.55349613
-1008,-1149,-1434,-22.76767023,-57.73657042,-130.6882241,-61.55349613,-241.4801321
-1149,-1434,-1548,-57.73657042,-130.6882241,-61.55349613,-241.4801321,-90.21083929
-1434,-1548,-1616,-130.6882241,-61.55349613,-241.4801321,-90.21083929,-75.96636682
-1548,-1616,-1584,-61.55349613,-241.4801321,-90.21083929,-75.96636682,46.60654006
-1616,-1584,-1223,-241.4801321,-90.21083929,-75.96636682,46.60654006,238.3125696
-1584,-1223,-1326,-90.21083929,-75.96636682,46.60654006,238.3125696,-289.9112521
-1223,-1326,-1441,-75.96636682,46.60654006,238.3125696,-289.9112521,-237.9310185
-1326,-1441,-903,46.60654006,238.3125696,-289.9112521,-237.9310185,590.7826118
-1441,-903,-669,238.3125696,-289.9112521,-237.9310185,590.7826118,97.54522974
-903,-669,-669,-289.9112521,-237.9310185,590.7826118,97.54522974,-346.5078186
-669,-669,-566,-237.9310185,590.7826118,97.54522974,-346.5078186,65.96956957
-669,-566,-711,590.7826118,97.54522974,-346.5078186,65.96956957,-87.93295301
-566,-711,-772,97.54522974,-346.5078186,65.96956957,-87.93295301,-24.36184989
-711,-772,-562,-346.5078186,65.96956957,-87.93295301,-24.36184989,252.4861809
-772,-562,-573,65.96956957,-87.93295301,-24.36184989,252.4861809,-68.58096538
-562,-573,-322,-87.93295301,-24.36184989,252.4861809,-68.58096538,168.9799441
-573,-322,-380,-24.36184989,252.4861809,-68.58096538,168.9799441,-37.63452107
-322,-380,-694,252.4861809,-68.58096538,168.9799441,-37.63452107,-367.5115633
-380,-694,-922,-68.58096538,168.9799441,-37.63452107,-367.5115633,-203.2287129
-694,-922,-1158,168.9799441,-37.63452107,-367.5115633,-203.2287129,-82.38783013
-922,-1158,-1300,-37.63452107,-367.5115633,-203.2287129,-82.38783013,74.21497577
-1158,-1300,-1688,-367.5115633,-203.2287129,-82.38783013,74.21497577,-361.3377893
-1300,-1688,-1832,-203.2287129,-82.38783013,74.21497577,-361.3377893,-129.4995468
-1688,-1832,-1938,-82.38783013,74.21497577,-361.3377893,-129.4995468,-76.57727374
-1832,-1938,-1759,74.21497577,-361.3377893,-129.4995468,-76.57727374,276.522724
-1938,-1759,-1574,-361.3377893,-129.4995468,-76.57727374,276.522724,97.54903714
-1759,-1574,-1102,-129.4995468,-76.57727374,276.522724,97.54903714,205.2330157
-1574,-1102,-672,-76.57727374,276.522724,97.54903714,205.2330157,126.3494011
-1102,-672,-609,276.522724,97.54903714,205.2330157,126.3494011,-141.0041296
-672,-609,-729,97.54903714,205.2330157,126.3494011,-141.0041296,-246.9387738
-609,-729,-565,205.2330157,126.3494011,-141.0041296,-246.9387738,219.6140897
-729,-565,-554,126.3494011,-141.0041296,-246.9387738,219.6140897,69.5974597
-565,-554,-615,-141.0041296,-246.9387738,219.6140897,69.5974597,-140.7088324
-554,-615,-457,-246.9387738,219.6140897,69.5974597,-140.7088324,3.353044209
-615,-457,-527,219.6140897,69.5974597,-140.7088324,3.353044209,-68.6589228
-457,-527,-272,69.5974597,-140.7088324,3.353044209,-68.6589228,137.7766537
-527,-272,-154,-140.7088324,3.353044209,-68.6589228,137.7766537,51.90807785
-272,-154,-308,3.353044209,-68.6589228,137.7766537,51.90807785,-184.5985385
-154,-308,-92,-68.6589228,137.7766537,51.90807785,-184.5985385,169.3235428
-308,-92,-212,137.7766537,51.90807785,-184.5985385,169.3235428,-136.3223928
-92,-212,-5,51.90807785,-184.5985385,169.3235428,-136.3223928,225.3896654
-212,-5,-57,-184.5985385,169.3235428,-136.3223928,225.3896654,-75.59718268
-5,-57,143,169.3235428,-136.3223928,225.3896654,-75.59718268,127.8905222
-57,143,372,-136.3223928,225.3896654,-75.59718268,127.8905222,174.8037409
143,372,614,225.3896654,-75.59718268,127.8905222,174.8037409,121.9136374
372,614,981,-75.59718268,127.8905222,174.8037409,121.9136374,235.8086337
614,981,1005,127.8905222,174.8037409,121.9136374,235.8086337,-99.13567437
981,1005,930,174.8037409,121.9136374,235.8086337,-99.13567437,-142.2216997
1005,930,989,121.9136374,235.8086337,-99.13567437,-142.2216997,140.7929109
930,989,1057,235.8086337,-99.13567437,-142.2216997,140.7929109,100.380715
989,1057,963,-99.13567437,-142.2216997,140.7929109,100.380715,-107.9149338
1057,963,809,-142.2216997,140.7929109,100.380715,-107.9149338,-27.74960492
963,809,986,140.7929109,100.380715,-107.9149338,-27.74960492,295.7051961
809,986,1713,100.380715,-107.9149338,-27.74960492,295.7051961,755.8804757
986,1713,1855,-107.9149338,-27.74960492,295.7051961,755.8804757,4.731814264
1713,1855,1638,-27.74960492,295.7051961,755.8804757,4.731814264,-371.1306549
1855,1638,1324,295.7051961,755.8804757,4.731814264,-371.1306549,-221.9476917
1638,1324,1115,755.8804757,4.731814264,-371.1306549,-221.9476917,-93.42957817
1324,1115,1146,4.731814264,-371.1306549,-221.9476917,-93.42957817,106.5431495
1115,1146,864,-371.1306549,-221.9476917,-93.42957817,106.5431495,-108.1721812
1146,864,825,-221.9476917,-93.42957817,106.5431495,-108.1721812,38.64679271
864,825,981,-93.42957817,106.5431495,-108.1721812,38.64679271,250.8458395
825,981,892,106.5431495,-108.1721812,38.64679271,250.8458395,-77.85055983
981,892,913,-108.1721812,38.64679271,250.8458395,-77.85055983,70.91836486
892,913,1026,38.64679271,250.8458395,-77.85055983,70.91836486,157.0827806
913,1026,1427,250.8458395,-77.85055983,70.91836486,157.0827806,353.4278951
1026,1427,1707,-77.85055983,70.91836486,157.0827806,353.4278951,225.3378751
1427,1707,1738,70.91836486,157.0827806,353.4278951,225.3378751,-18.45338774
1707,1738,2126,157.0827806,353.4278951,225.3378751,-18.45338774,334.1028386
1738,2126,2340,353.4278951,225.3378751,-18.45338774,334.1028386,152.7594879
2126,2340,2808,225.3378751,-18.45338774,334.1028386,152.7594879,391.7207462
2340,2808,3131,-18.45338774,334.1028386,152.7594879,391.7207462,316.0146375
2808,3131,3265,334.1028386,152.7594879,391.7207462,316.0146375,82.11320988
3131,3265,2950,152.7594879,391.7207462,316.0146375,82.11320988,-355.8319276
3265,2950,2835,391.7207462,316.0146375,82.11320988,-355.8319276,-32.16738707
2950,2835,2690,316.0146375,82.11320988,-355.8319276,-32.16738707,27.90093549
2835,2690,2242,82.11320988,-355.8319276,-32.16738707,27.90093549,-394.2526693
2690,2242,1522,-355.8319276,-32.16738707,27.90093549,-394.2526693,-583.6226959
2242,1522,1237,-32.16738707,27.90093549,-394.2526693,-583.6226959,-110.9269049
1522,1237,1152,27.90093549,-394.2526693,-583.6226959,-110.9269049,99.11883877
1237,1152,1277,-394.2526693,-583.6226959,-110.9269049,99.11883877,227.1421863
1152,1277,1131,-583.6226959,-110.9269049,99.11883877,227.1421863,-36.04197096
1277,1131,975,-110.9269049,99.11883877,227.1421863,-36.04197096,-133.4423451
1131,975,1017,99.11883877,227.1421863,-36.04197096,-133.4423451,162.8283843
975,1017,1083,227.1421863,-36.04197096,-133.4423451,162.8283843,28.34754713
1017,1083,1226,-36.04197096,-133.4423451,162.8283843,28.34754713,148.1640353
1083,1226,1428,-133.4423451,162.8283843,28.34754713,148.1640353,194.7786003
1226,1428,1793,162.8283843,28.34754713,148.1640353,194.7786003,278.1042585
1428,1793,1809,28.34754713,148.1640353,194.7786003,278.1042585,-0.143999347
1793,1809,1791,148.1640353,194.7786003,278.1042585,-0.143999347,-27.80338358
1809,1791,1816,194.7786003,278.1042585,-0.143999347,-27.80338358,22.94920959
1791,1816,1717,278.1042585,-0.143999347,-27.80338358,22.94920959,-68.53829544
1816,1717,1173,-0.143999347,-27.80338358,22.94920959,-68.53829544,-485.1816199
1717,1173,1195,-27.80338358,22.94920959,-68.53829544,-485.1816199,101.2694229
1173,1195,1087,22.94920959,-68.53829544,-485.1816199,101.2694229,41.86529185
1195,1087,1027,-68.53829544,-485.1816199,101.2694229,41.86529185,-73.73213494
1087,1027,948,-485.1816199,101.2694229,41.86529185,-73.73213494,8.236990809
1027,948,596,101.2694229,41.86529185,-73.73213494,8.236990809,-264.7491095
948,596,272,41.86529185,-73.73213494,8.236990809,-264.7491095,-221.1925441
596,272,191,-73.73213494,8.236990809,-264.7491095,-221.1925441,-26.38822714
272,191,8,8.236990809,-264.7491095,-221.1925441,-26.38822714,-34.76947871
191,8,94,-264.7491095,-221.1925441,-26.38822714,-34.76947871,82.75840059
8,94,-116,-221.1925441,-26.38822714,-34.76947871,82.75840059,-181.7275608
94,-116,-273,-26.38822714,-34.76947871,82.75840059,-181.7275608,-173.5278838
-116,-273,-413,-34.76947871,82.75840059,-181.7275608,-173.5278838,-97.01582974
-273,-413,-259,82.75840059,-181.7275608,-173.5278838,-97.01582974,242.9425072
-413,-259,-138,-181.7275608,-173.5278838,-97.01582974,242.9425072,144.1142102
-259,-138,-79,-173.5278838,-97.01582974,242.9425072,144.1142102,-45.90387611
-138,-79,-264,-97.01582974,242.9425072,144.1142102,-45.90387611,-217.1683777
-79,-264,-341,242.9425072,144.1142102,-45.90387611,-217.1683777,-87.90935544
-264,-341,-134,144.1142102,-45.90387611,-217.1683777,-87.90935544,184.8799323
-341,-134,-50,-45.90387611,-217.1683777,-87.90935544,184.8799323,84.13734138
-134,-50,-77,-217.1683777,-87.90935544,184.8799323,84.13734138,-108.5957271
-50,-77,-333,-87.90935544,184.8799323,84.13734138,-108.5957271,-288.5154641
-77,-333,-481,184.8799323,84.13734138,-108.5957271,-288.5154641,-87.81886901
-333,-481,-592,84.13734138,-108.5957271,-288.5154641,-87.81886901,-96.65932618
-481,-592,-723,-108.5957271,-288.5154641,-87.81886901,-96.65932618,-167.2565762
-592,-723,-751,-288.5154641,-87.81886901,-96.65932618,-167.2565762,-43.16361147
-723,-751,-902,-87.81886901,-96.65932618,-167.2565762,-43.16361147,-165.5356485
-751,-902,-759,-96.65932618,-167.2565762,-43.16361147,-165.5356485,72.77001734
-902,-759,-1057,-167.2565762,-43.16361147,-165.5356485,72.77001734,-252.4074416
-759,-1057,-766,-43.16361147,-165.5356485,72.77001734,-252.4074416,212.3212794
-1057,-766,-824,-165.5356485,72.77001734,-252.4074416,212.3212794,-70.57842396
-766,-824,-1096,72.77001734,-252.4074416,212.3212794,-70.57842396,-366.8509659
-824,-1096,-813,-252.4074416,212.3212794,-70.57842396,-366.8509659,265.9207242
-1096,-813,-1206,212.3212794,-70.57842396,-366.8509659,265.9207242,-355.5119355
-813,-1206,-837,-70.57842396,-366.8509659,265.9207242,-355.5119355,291.9408329
-1206,-837,-600,-366.8509659,265.9207242,-355.5119355,291.9408329,315.5752722
-837,-600,-405,265.9207242,-355.5119355,291.9408329,315.5752722,144.2049213
-600,-405,-457,-355.5119355,291.9408329,315.5752722,144.2049213,-93.47738365
-405,-457,-620,291.9408329,315.5752722,144.2049213,-93.47738365,-208.5669306
-457,-620,-698,315.5752722,144.2049213,-93.47738365,-208.5669306,16.01388311
-620,-698,-1403,144.2049213,-93.47738365,-208.5669306,16.01388311,-726.0389388
-698,-1403,-2766,-93.47738365,-208.5669306,16.01388311,-726.0389388,-1337.389521
-1403,-2766,-4954,-208.5669306,16.01388311,-726.0389388,-1337.389521,-1860.422174
-2766,-4954,-6524,16.01388311,-726.0389388,-1337.389521,-1860.422174,-881.7961736
-4954,-6524,-7037,-726.0389388,-1337.389521,-1860.422174,-881.7961736,63.07790303
-6524,-7037,-6667,-1337.389521,-1860.422174,-881.7961736,63.07790303,553.8694853
-7037,-6667,-6340,-1860.422174,-881.7961736,63.07790303,553.8694853,108.9195794
-6667,-6340,-6011,-881.7961736,63.07790303,553.8694853,108.9195794,66.49798631
-6340,-6011,-5418,63.07790303,553.8694853,108.9195794,66.49798631,466.5639579
-6011,-5418,-6238,553.8694853,108.9195794,66.49798631,466.5639579,-1049.076001
-5418,-6238,-6512,108.9195794,66.49798631,466.5639579,-1049.076001,-311.4141118
-6238,-6512,-6517,66.49798631,466.5639579,-1049.076001,-311.4141118,252.4215092
-6512,-6517,-5970,466.5639579,-1049.076001,-311.4141118,252.4215092,360.7825245
-6517,-5970,-5417,-1049.076001,-311.4141118,252.4215092,360.7825245,179.4108091
-5970,-5417,-4694,-311.4141118,252.4215092,360.7825245,179.4108091,426.7880529
-5417,-4694,-3416,252.4215092,360.7825245,179.4108091,426.7880529,882.5704523
-4694,-3416,-2289,360.7825245,179.4108091,426.7880529,882.5704523,570.8518561
-3416,-2289,-1452,179.4108091,426.7880529,882.5704523,570.8518561,277.4426392
-2289,-1452,-1225,426.7880529,882.5704523,570.8518561,277.4426392,-158.3410577
-1452,-1225,-1280,882.5704523,570.8518561,277.4426392,-158.3410577,-181.7773411
-1225,-1280,-1248,570.8518561,277.4426392,-158.3410577,-181.7773411,123.1967241
-1280,-1248,-1136,277.4426392,-158.3410577,-181.7773411,123.1967241,51.67627361
-1248,-1136,-827,-158.3410577,-181.7773411,123.1967241,51.67627361,272.3526622
-1136,-827,-672,-181.7773411,123.1967241,51.67627361,272.3526622,214.4448842
-827,-672,343,123.1967241,51.67627361,272.3526622,214.4448842,893.161339
-672,343,2122,51.67627361,272.3526622,214.4448842,893.161339,1492.39651
343,2122,4446,272.3526622,214.4448842,893.161339,1492.39651,1414.567641
2122,4446,6221,214.4448842,893.161339,1492.39651,1414.567641,593.2809076
4446,6221,7138,893.161339,1492.39651,1414.567641,593.2809076,190.5311518
6221,7138,7474,1492.39651,1414.567641,593.2809076,190.5311518,79.92880486
7138,7474,7517,1414.567641,593.2809076,190.5311518,79.92880486,100.7861758
7474,7517,7545,593.2809076,190.5311518,79.92880486,100.7861758,219.1558407
7517,7545,7427,190.5311518,79.92880486,100.7861758,219.1558407,13.91454681
7545,7427,8439,79.92880486,100.7861758,219.1558407,13.91454681,1094.04721
7427,8439,8910,100.7861758,219.1558407,13.91454681,1094.04721,260.8037576
8439,8910,9024,219.1558407,13.91454681,1094.04721,260.8037576,-105.2461632
8910,9024,8857,13.91454681,1094.04721,260.8037576,-105.2461632,-42.05146576
9024,8857,8244,1094.04721,260.8037576,-105.2461632,-42.05146576,-390.0379207
8857,8244,7624,260.8037576,-105.2461632,-42.05146576,-390.0379207,-223.8278266
8244,7624,6156,-105.2461632,-42.05146576,-390.0379207,-223.8278266,-807.2025094
7624,6156,4748,-42.05146576,-390.0379207,-223.8278266,-807.2025094,-642.0892409
6156,4748,3985,-390.0379207,-223.8278266,-807.2025094,-642.0892409,100.4371623
4748,3985,3797,-223.8278266,-807.2025094,-642.0892409,100.4371623,408.6424015
3985,3797,3238,-807.2025094,-642.0892409,100.4371623,408.6424015,-476.8770318
3797,3238,2742,-642.0892409,100.4371623,408.6424015,-476.8770318,-369.2123912
3238,2742,2692,100.4371623,408.6424015,-476.8770318,-369.2123912,299.6658349
2742,2692,2393,408.6424015,-476.8770318,-369.2123912,299.6658349,-100.614395
2692,2393,2388,-476.8770318,-369.2123912,299.6658349,-100.614395,69.67334262
2393,2388,2140,-369.2123912,299.6658349,-100.614395,69.67334262,-114.7216363
2388,2140,1786,299.6658349,-100.614395,69.67334262,-114.7216363,-242.6724159
2140,1786,1693,-100.614395,69.67334262,-114.7216363,-242.6724159,68.28245981
1786,1693,1400,69.67334262,-114.7216363,-242.6724159,68.28245981,-81.21194718
1693,1400,1374,-114.7216363,-242.6724159,68.28245981,-81.21194718,111.685574
1400,1374,1247,-242.6724159,68.28245981,-81.21194718,111.685574,-14.20106107
1374,1247,1188,68.28245981,-81.21194718,111.685574,-14.20106107,36.44625921
1247,1188,1144,-81.21194718,111.685574,-14.20106107,36.44625921,81.21584947
1188,1144,901,111.685574,-14.20106107,36.44625921,81.21584947,-205.1376396
1144,901,929,-14.20106107,36.44625921,81.21584947,-205.1376396,187.4971877
901,929,982,36.44625921,81.21584947,-205.1376396,187.4971877,242.2846772
929,982,908,81.21584947,-205.1376396,187.4971877,242.2846772,-98.36345947
982,908,716,-205.1376396,187.4971877,242.2846772,-98.36345947,-229.0921751
908,716,391,187.4971877,242.2846772,-98.36345947,-229.0921751,-75.19019855
716,391,432,242.2846772,-98.36345947,-229.0921751,-75.19019855,346.455825
391,432,214,-98.36345947,-229.0921751,-75.19019855,346.455825,-225.1972401
432,214,470,-229.0921751,-75.19019855,346.455825,-225.1972401,225.866786
214,470,210,-75.19019855,346.455825,-225.1972401,225.866786,-257.0179942
470,210,300,346.455825,-225.1972401,225.866786,-257.0179942,86.39149267
210,300,219,-225.1972401,225.866786,-257.0179942,86.39149267,-79.0656753
300,219,343,225.866786,-257.0179942,86.39149267,-79.0656753,195.2942468
219,343,147,-257.0179942,86.39149267,-79.0656753,195.2942468,-244.790322
343,147,145,86.39149267,-79.0656753,195.2942468,-244.790322,62.79709038
147,145,131,-79.0656753,195.2942468,-244.790322,62.79709038,66.31815433
145,131,154,195.2942468,-244.790322,62.79709038,66.31815433,-109.79761
131,154,71,-244.790322,62.79709038,66.31815433,-109.79761,-147.9080485
154,71,379,62.79709038,66.31815433,-109.79761,-147.9080485,348.0830798
71,379,331,66.31815433,-109.79761,-147.9080485,348.0830798,-123.4452614
379,331,285,-109.79761,-147.9080485,348.0830798,-123.4452614,-157.1305735
331,285,286,-147.9080485,348.0830798,-123.4452614,-157.1305735,87.36163689
285,286,91,348.0830798,-123.4452614,-157.1305735,87.36163689,-109.3852126
286,91,-1,-123.4452614,-157.1305735,87.36163689,-109.3852126,-102.6358022
91,-1,-494,-157.1305735,87.36163689,-109.3852126,-102.6358022,-408.7610857
-1,-494,-591,87.36163689,-109.3852126,-102.6358022,-408.7610857,168.3954658
-494,-591,-731,-109.3852126,-102.6358022,-408.7610857,168.3954658,-48.15793238
-591,-731,-696,-102.6358022,-408.7610857,168.3954658,-48.15793238,-21.99446007
-731,-696,-723,-408.7610857,168.3954658,-48.15793238,-21.99446007,-18.7972336
-696,-723,-763,168.3954658,-48.15793238,-21.99446007,-18.7972336,13.96287044
-723,-763,-677,-48.15793238,-21.99446007,-18.7972336,13.96287044,9.530131917
-763,-677,-239,-21.99446007,-18.7972336,13.96287044,9.530131917,390.0924697
-677,-239,-539,-18.7972336,13.96287044,9.530131917,390.0924697,-446.3340144
-239,-539,-627,13.96287044,9.530131917,390.0924697,-446.3340144,-111.849961
-539,-627,-848,9.530131917,390.0924697,-446.3340144,-111.849961,19.736753
-627,-848,-774,390.0924697,-446.3340144,-111.849961,19.736753,200.0365264
-848,-774,-748,-446.3340144,-111.849961,19.736753,200.0365264,-43.87574771
-774,-748,-482,-111.849961,19.736753,200.0365264,-43.87574771,270.205045
-748,-482,-243,19.736753,200.0365264,-43.87574771,270.205045,109.7023408
-482,-243,-155,200.0365264,-43.87574771,270.205045,109.7023408,-81.2258216
